id,filtered_words,features,label_index
R062,"[hotel, loss, letter, doctor, appear, but., present, well, quality., agree, always, site, beautiful, us, son., spring, peace, reveal, speak, military, despite, suggest., experts, discuss, ongoing, developments, budget, report.]","(10000,[157,564,777,1273,1301,1440,1507,1644,2589,2663,3478,3614,4506,4687,4732,4991,5329,5432,5877,5891,6660,6697,6925,8130,8182,8927,9011,9462],[3.7316994512968646,4.137164559405029,4.830311739964974,3.7316994512968646,3.914021008090819,5.523458920524919,4.607168188650764,4.270695952029551,4.42484663185681,4.270695952029551,5.523458920524919,0.6871770135734415,0.691153161953081,0.691153161953081,3.7316994512968646,2.7200985396183848,4.019381523748645,2.6902455764687034,4.270695952029551,4.137164559405029,4.137164559405029,3.8187108282864943,4.137164559405029,4.019381523748645,4.830311739964974,5.117993812416755,3.914021008090819,0.691153161953081])",1.0
F033,"[born, despite, try, actually., send, consumer, one., —, shocking, claims, hoax, surface, internet.]","(10000,[503,1301,2466,3888,4377,4693,5523,5850,7281,7936,8338,9475,9545],[0.691153161953081,3.914021008090819,5.523458920524919,4.830311739964974,2.60568818844064,3.914021008090819,4.270695952029551,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,4.830311739964974,4.137164559405029])",0.0
F012,"[republican, interest, have., family, project, pattern., —, shocking, claims, hoax, surface, internet.]","(10000,[70,503,2230,4377,4616,4882,5850,7281,7936,8297,8326,8338],[4.607168188650764,0.691153161953081,4.830311739964974,2.60568818844064,4.137164559405029,5.117993812416755,0.691153161953081,0.6714286566053024,0.691153161953081,4.137164559405029,5.117993812416755,0.691153161953081])",0.0
R121,"[natural, effect, today., continue, meet, arrive, nearly, sort, beautiful, character., experts, discuss, ongoing, developments, research.]","(10000,[743,1273,2866,3614,3882,4506,4687,4988,5720,6324,7066,7391,8530,9462,9940],[4.270695952029551,3.7316994512968646,4.270695952029551,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,4.019381523748645,2.8844015909096608,4.42484663185681,5.523458920524919,0.691153161953081,4.019381523748645])",1.0
F210,"[deal, range, local, understand, despite, thought, evidence., pm, town, party, thousand., student, together, ever, pass, peace., —, shocking, claims, aliens, surface, internet.]","(10000,[55,165,228,503,650,1301,1379,1433,3536,4715,4944,5594,5850,6444,6487,7026,7281,7936,8312,8338,8392,9588],[4.019381523748645,4.137164559405029,4.830311739964974,0.691153161953081,2.958509563063383,3.914021008090819,4.019381523748645,4.42484663185681,4.270695952029551,4.270695952029551,5.523458920524919,4.42484663185681,0.691153161953081,4.830311739964974,3.7316994512968646,4.137164559405029,0.6714286566053024,0.691153161953081,3.914021008090819,0.691153161953081,4.137164559405029,4.830311739964974])",0.0
F151,"[find, area, identify, somebody, seat, painting., phone, degree, strong, evening, somebody, behind., summer, onto, billion, where., —, shocking, claims, hoax, surface, internet.]","(10000,[47,258,503,1626,3089,3967,4319,4377,4522,5286,5649,5850,6355,7138,7281,7510,7936,8271,8338,9481,9943],[4.019381523748645,4.270695952029551,0.691153161953081,4.270695952029551,8.541391904059102,4.019381523748645,3.577548771469606,2.60568818844064,5.117993812416755,3.914021008090819,4.42484663185681,0.691153161953081,4.270695952029551,4.830311739964974,0.6714286566053024,4.137164559405029,0.691153161953081,5.117993812416755,0.691153161953081,4.270695952029551,4.019381523748645])",0.0
F099,"[short, join, start, article, too., focus, mission, approach, green., —, shocking, claims, secret, cure, surface, internet.]","(10000,[503,1262,1702,2996,3095,3892,3931,5850,6069,6747,7016,7281,7936,8338,8952,9873],[0.691153161953081,4.137164559405029,3.8187108282864943,3.8187108282864943,4.137164559405029,2.5530444549552183,3.6516567436233283,0.691153161953081,3.4440173788450834,2.5530444549552183,5.117993812416755,0.6714286566053024,0.691153161953081,0.691153161953081,4.270695952029551,5.523458920524919])",0.0
R090,"[hard, open, key., future, still, act, staff, care., high, federal, figure., experts, discuss, ongoing, developments, technology, breakthrough.]","(10000,[633,1020,2116,2227,3614,3712,4247,4506,4657,4687,5125,5390,5783,6224,6488,6928,9462],[4.607168188650764,2.60568818844064,4.42484663185681,2.7200985396183848,0.6871770135734415,3.914021008090819,5.117993812416755,0.691153161953081,5.523458920524919,0.691153161953081,3.914021008090819,5.117993812416755,3.8187108282864943,3.7316994512968646,4.42484663185681,4.607168188650764,0.691153161953081])",1.0
R125,"[team, seat, say, resource, party, including, hand., town, top, data, senior., scientist, present, research, family., experts, discuss, ongoing, developments, budget, report.]","(10000,[47,468,1379,1670,1695,3614,4506,4687,4715,4991,5328,5432,5862,6226,7334,8033,8130,8438,9432,9462,9878],[4.019381523748645,5.117993812416755,4.019381523748645,4.270695952029551,4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,2.7200985396183848,3.4440173788450834,2.6902455764687034,4.137164559405029,4.137164559405029,4.607168188650764,4.830311739964974,4.019381523748645,4.830311739964974,3.8187108282864943,0.691153161953081,4.607168188650764])",1.0
R091,"[inside, might, special, interview., current, guy, call, event., structure, consumer, view, see., experts, discuss, ongoing, developments, climate, change.]","(10000,[94,821,1055,2059,2996,3614,3924,4506,4687,5138,5146,5279,6975,7293,9066,9189,9462,9475],[5.117993812416755,2.849310271098391,4.42484663185681,2.6902455764687034,3.8187108282864943,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,4.607168188650764,5.523458920524919,5.523458920524919,3.6516567436233283,3.914021008090819,0.691153161953081,4.830311739964974])",1.0
R157,"[none, response, beat., discuss, third, husband, establish, method., maybe, must, hospital., experts, discuss, ongoing, developments, climate, change.]","(10000,[821,934,1023,2059,2445,2923,3614,4506,4687,4818,7208,8463,8771,9462,9612,9831],[2.849310271098391,4.830311739964974,4.42484663185681,2.6902455764687034,4.42484663185681,4.137164559405029,1.374354027146883,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,5.117993812416755,4.137164559405029,0.691153161953081,5.117993812416755,4.830311739964974])",1.0
F098,"[list, stage, pressure, clear, smile., industry, foot, together., suddenly, determine, memory., —, shocking, claims, miracle, drug, surface, internet.]","(10000,[30,503,1256,1611,3010,3225,4827,5661,5850,6079,7281,7734,7860,7890,7936,8338,8581,8728],[3.914021008090819,0.691153161953081,3.125563647726549,4.137164559405029,3.914021008090819,4.830311739964974,4.830311739964974,3.7316994512968646,0.691153161953081,5.117993812416755,0.6714286566053024,4.270695952029551,2.849310271098391,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,3.6516567436233283])",0.0
F164,"[able, already, study, eat, election, large, sit, build., task, behind, necessary, represent, miss, southern., cut, yard, learn, figure., —, shocking, claims, immortal, jellyfish, surface, internet.]","(10000,[132,424,503,594,1071,1206,1417,2066,3496,4224,4247,4346,5598,5850,5967,6946,7022,7276,7281,7936,7979,8338,8451,8717,9876],[3.914021008090819,4.270695952029551,0.691153161953081,4.42484663185681,4.607168188650764,4.270695952029551,5.117993812416755,2.7508701982851385,4.270695952029551,4.42484663185681,5.117993812416755,4.42484663185681,5.117993812416755,0.691153161953081,4.42484663185681,3.6516567436233283,3.6516567436233283,4.607168188650764,0.6714286566053024,0.691153161953081,4.137164559405029,0.691153161953081,3.8187108282864943,3.7316994512968646,2.7508701982851385])",0.0
R050,"[surface, space, think, everything, year, natural, old., truth, bit, cut, action, wide, feel, enjoy., attorney, mother, happen, receive, partner, clearly., experts, discuss, ongoing, developments, economic, growth.]","(10000,[116,354,1206,1985,1989,2069,2335,2812,2836,3115,3614,4506,4617,4687,4704,4853,4988,6633,6847,7281,8899,9034,9144,9156,9188,9462],[4.830311739964974,4.137164559405029,4.270695952029551,5.117993812416755,4.137164559405029,4.270695952029551,4.607168188650764,5.117993812416755,4.270695952029551,3.914021008090819,0.6871770135734415,0.691153161953081,4.137164559405029,0.691153161953081,3.914021008090819,4.137164559405029,4.270695952029551,4.830311739964974,5.523458920524919,0.6714286566053024,4.137164559405029,2.7508701982851385,2.579019941358479,3.6516567436233283,5.117993812416755,0.691153161953081])",1.0
R249,"[activity, teacher, pressure, area, education., side, decade, month, executive., experts, discuss, ongoing, developments, climate, change.]","(10000,[751,821,2059,3614,4506,4687,5047,5649,5661,5741,6030,8110,8708,9462,9781],[4.607168188650764,2.849310271098391,2.6902455764687034,0.6871770135734415,0.691153161953081,0.691153161953081,2.6902455764687034,4.42484663185681,3.7316994512968646,4.019381523748645,4.137164559405029,3.914021008090819,5.117993812416755,0.691153161953081,4.830311739964974])",1.0
R093,"[fight, window, inside, expect, everyone, deep., agent, place, door, girl., experts, discuss, ongoing, developments, election.]","(10000,[1982,2403,2526,3556,3614,3691,4506,4687,4847,5016,6390,7370,8893,9066,9462],[4.830311739964974,3.914021008090819,4.137164559405029,2.8844015909096608,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681,4.019381523748645,5.523458920524919,4.270695952029551,3.6516567436233283,0.691153161953081])",1.0
R131,"[one, rule, write., others, majority, summer, gun, glass, first., experts, discuss, ongoing, developments, education.]","(10000,[343,815,3614,3756,4506,4687,5047,6932,6940,8313,9244,9462,9481,9593],[4.607168188650764,4.137164559405029,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,2.6902455764687034,3.5085558999826545,4.137164559405029,4.830311739964974,4.270695952029551,0.691153161953081,4.270695952029551,5.523458920524919])",1.0
F107,"[history, allow, suggest, environmental, none., attorney, tough, score, watch., —, shocking, claims, flat, earth, surface, internet.]","(10000,[503,1927,2519,2918,4835,4853,5447,5760,5850,6027,6543,7281,7816,7936,8338,9676],[0.691153161953081,4.137164559405029,5.117993812416755,3.0385522707369192,3.914021008090819,4.137164559405029,3.7316994512968646,5.117993812416755,0.691153161953081,4.270695952029551,3.914021008090819,0.6714286566053024,4.42484663185681,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
F153,"[also, meet, nothing, least, garden, who., among, care, safe., —, shocking, claims, hoax, surface, internet.]","(10000,[503,1634,2091,3792,4292,4377,5310,5850,5936,7281,7362,7936,8338,9808,9940],[0.691153161953081,4.42484663185681,5.523458920524919,4.607168188650764,4.137164559405029,2.60568818844064,4.270695952029551,0.691153161953081,4.42484663185681,0.6714286566053024,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,4.019381523748645])",0.0
F091,"[part, task, education, majority., man, receive, republican, authority, worry., —, shocking, claims, flat, earth, surface, internet.]","(10000,[503,1176,2569,2918,3709,4616,4617,5530,5850,7281,7936,8338,8451,8740,9231,9676],[0.691153161953081,4.830311739964974,3.577548771469606,3.0385522707369192,4.830311739964974,4.137164559405029,4.137164559405029,4.137164559405029,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,3.8187108282864943,3.577548771469606,5.117993812416755,3.0385522707369192])",0.0
R246,"[article, race, child, factor, attack, give., understand, story, know, response, place., wait, really, reason., experts, discuss, ongoing, developments, economic, growth.]","(10000,[454,1702,2445,3614,4112,4131,4506,4687,5375,5477,5693,6487,6855,7244,7779,8759,9034,9144,9462,9561],[3.5085558999826545,3.8187108282864943,4.42484663185681,0.6871770135734415,3.8187108282864943,5.523458920524919,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,4.270695952029551,3.7316994512968646,4.270695952029551,3.8187108282864943,3.8187108282864943,5.117993812416755,2.7508701982851385,2.579019941358479,0.691153161953081,4.270695952029551])",1.0
F004,"[onto, news, agent, past., reveal, practice, hair, travel., —, shocking, claims, secret, cure, surface, internet.]","(10000,[503,1507,2433,2959,3308,3892,4280,4319,5016,5850,6747,7281,7664,7936,8338],[0.691153161953081,4.607168188650764,4.137164559405029,5.117993812416755,5.117993812416755,2.5530444549552183,4.137164559405029,3.577548771469606,4.42484663185681,0.691153161953081,2.5530444549552183,0.6714286566053024,4.607168188650764,0.691153161953081,0.691153161953081])",0.0
F220,"[together, decision, rich, write, operation, animal, best., hospital, step, sit, society, consider, family., career, improve, reach, strong, prove, air., say, staff, place, beautiful, policy., —, shocking, claims, celebrity, scandal, surface, internet.]","(10000,[312,327,503,1273,1558,1918,2193,2408,3486,4921,4930,5214,5445,5850,5862,5922,6043,6212,6224,6355,6390,6944,6946,7281,7360,7936,8033,8312,8338,8386],[4.607168188650764,4.137164559405029,0.691153161953081,3.7316994512968646,3.6516567436233283,5.523458920524919,4.270695952029551,4.270695952029551,2.849310271098391,2.849310271098391,7.463398902593729,3.914021008090819,4.137164559405029,0.691153161953081,4.137164559405029,3.7316994512968646,5.117993812416755,4.019381523748645,3.7316994512968646,4.270695952029551,4.019381523748645,2.7508701982851385,3.6516567436233283,0.6714286566053024,4.019381523748645,0.691153161953081,4.830311739964974,3.914021008090819,0.691153161953081,4.019381523748645])",0.0
F121,"[news, others, week, sense, theory, particular., draw, perform, young, dinner, weight, energy, gas, evening., near, building, pick, miss, city, current., —, shocking, claims, hoax, surface, internet.]","(10000,[503,1071,1098,1468,2240,2433,4011,4377,5122,5447,5495,5607,5850,5852,5974,6000,6940,7281,7372,7809,7936,8004,8167,8307,8338,8633],[0.691153161953081,4.607168188650764,4.019381523748645,4.137164559405029,4.019381523748645,4.137164559405029,4.137164559405029,2.60568818844064,3.8187108282864943,3.7316994512968646,4.019381523748645,4.019381523748645,0.691153161953081,4.137164559405029,3.7316994512968646,4.42484663185681,4.137164559405029,0.6714286566053024,4.42484663185681,3.914021008090819,0.691153161953081,4.270695952029551,4.607168188650764,4.607168188650764,0.691153161953081,5.523458920524919])",0.0
F245,"[claim, sea, radio., material, organization, trial, area., —, shocking, claims, mind, control, surface, internet.]","(10000,[503,1208,1364,3184,3231,3410,4105,5850,7281,7936,8338,8937,9032,9617],[0.691153161953081,2.7200985396183848,4.270695952029551,2.849310271098391,4.270695952029551,4.607168188650764,5.523458920524919,0.691153161953081,0.6714286566053024,0.691153161953081,0.691153161953081,3.914021008090819,5.523458920524919,3.914021008090819])",0.0
R035,"[produce, magazine, forget, long., effort, authority, physical, cultural, friend, leave, pressure., experts, discuss, ongoing, developments, climate, change.]","(10000,[273,488,740,821,1176,1648,2059,2913,3614,4506,4687,5726,7146,8413,8649,9233,9462],[5.523458920524919,3.8187108282864943,5.523458920524919,2.849310271098391,4.830311739964974,4.270695952029551,2.6902455764687034,3.7316994512968646,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,4.607168188650764,3.577548771469606,4.830311739964974,3.8187108282864943,0.691153161953081])",1.0
